prompt
" Find relevant scientific or academic references supporting the claim 'Urological Manifestations is common symptom associated with schizophrenia' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dimetacrine is a medication that is used to treat mediastinal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Folic Acid is a medication that is used to treat otosclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Silver sulfadiazine is a medication that is used to treat restless legs syndrome.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cefonicid is a medication that is used to treat malignant glioma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tetracycline is a medication that is used to treat esophageal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Purpura, Schoenlein-Henoch is common symptom associated with endogenous depression' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Hyperventilation is common symptom associated with duodenum cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sulfacetamide can cause side effect Infusion site phlebitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sleep Deprivation is common symptom associated with gout' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Language Disorders is common symptom associated with kidney cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Piperazine can cause side effect Eye burns.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Fenoprofen is a medication that is used to treat penile cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Rasagiline is a medication that is used to treat leprosy.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Penicillin V is a medication that is used to treat hypertension.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Aphasia, Conduction is common symptom associated with nephrolithiasis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Brown-Sequard Syndrome is common symptom associated with thyroid cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Allylestrenol is a medication that is used to treat alopecia areata.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Indacaterol can cause side effect Granuloma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sodium Tetradecyl Sulfate is a medication that is used to treat systemic scleroderma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Leflunomide can cause side effect Myocardial depression.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Muscle Weakness is common symptom associated with gout' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Trimethadione can cause side effect Fungus sputum test positive.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Agraphia is common symptom associated with membranous glomerulonephritis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Isoflurophate is a medication that is used to treat esophageal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Athetosis is common symptom associated with pharynx cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cortisone acetate can cause side effect Eosinophilic myocarditis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Camazepam can cause side effect Application site scar.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Antipyrine can cause side effect Iris disorder.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Adrenoleukodystrophy is common symptom associated with celiac disease' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Hypersomnolence, Idiopathic is common symptom associated with periodontitis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dyspnea is common symptom associated with age related macular degeneration' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Eltrombopag is a medication that is used to treat colon cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dutasteride can cause side effect Glucose urine increased.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Hemianopsia is common symptom associated with tracheal cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Candoxatril is a medication that is used to treat celiac disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Canagliflozin is a medication that is used to treat melanoma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Mezlocillin can cause side effect Abdominal spasm.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cerebrospinal Fluid Leak is common symptom associated with ureter cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Hyperemesis Gravidarum is common symptom associated with epilepsy syndrome' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Adefovir Dipivoxil is a medication that is used to treat atopic dermatitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Propantheline can cause side effect Epigastric discomfort.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Magnesium oxide can cause side effect Organising pneumonia.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dextromethorphan is a medication that is used to treat coronary artery disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tamibarotene is a medication that is used to treat esophageal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Acetylcysteine is a medication that is used to treat jejunal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tamoxifen is a medication that is used to treat osteoporosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cloperastine is a medication that is used to treat tracheal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Auditory Perceptual Disorders is common symptom associated with atopic dermatitis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Clevidipine can cause side effect Oedema aggravated.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Stuttering is common symptom associated with panic disorder' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Budesonide is a medication that is used to treat coronary artery disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pyruvate Dehydrogenase Complex Deficiency Disease is common symptom associated with idiopathic pulmonary fibrosis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Methylprednisolone can cause side effect Papilloedema.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cataplexy is common symptom associated with melanoma' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cheyne-Stokes Respiration is common symptom associated with chronic obstructive pulmonary disease' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Rifampicin is a medication that is used to treat vitiligo.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pregabalin is a medication that is used to treat vulva cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Fenofibrate can cause side effect Paresis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cyproterone acetate can cause side effect Other conjunctivitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Anhedonia is common symptom associated with IgA glomerulonephritis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dimethyl sulfoxide is a medication that is used to treat vaginal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Spectinomycin is a medication that is used to treat amyotrophic lateral sclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Indomethacin is a medication that is used to treat multiple sclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Trismus is common symptom associated with colon cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Entecavir can cause side effect Painful ejaculation.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Estradiol can cause side effect Chronic graft versus host disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Eltrombopag is a medication that is used to treat Gilles de la Tourette syndrome.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Isoconazole is a medication that is used to treat cervical cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Glycerol Phenylbutyrate is a medication that is used to treat anemia.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Methysergide can cause side effect Muscular ventricular septal defect.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dexfenfluramine is a medication that is used to treat tracheal cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Miconazole can cause side effect Osteomyelitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Halitosis is common symptom associated with autistic disorder' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Post-Exercise Hypotension is common symptom associated with sarcoma' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Snoring is common symptom associated with sarcoma' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Triazolam is a medication that is used to treat Barrett's esophagus.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pyrimethamine is a medication that is used to treat fallopian tube cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pentamidine is a medication that is used to treat amyotrophic lateral sclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cephalexin is a medication that is used to treat age related macular degeneration.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tiludronate is a medication that is used to treat nicotine dependence.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Facial Pain is common symptom associated with leprosy' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Lactulose can cause side effect High density lipoprotein decreased.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Gentamicin can cause side effect Semen volume decreased.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Eructation is common symptom associated with idiopathic pulmonary fibrosis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Mirtazapine can cause side effect Tic.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Clonazepam can cause side effect Venoocclusive liver disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Oxymorphone can cause side effect Corneal irritation.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Jaundice is common symptom associated with idiopathic pulmonary fibrosis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Enalapril is a medication that is used to treat appendix cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dydrogesterone is a medication that is used to treat obesity.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Diatrizoate is a medication that is used to treat hepatitis B.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Oxazepam is a medication that is used to treat vascular cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Vomiting is common symptom associated with systemic lupus erythematosus' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Chlorprothixene can cause side effect Cholesterol serum elevated.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Glycerol Phenylbutyrate can cause side effect Post-traumatic pain.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Alcohol Withdrawal Seizures is common symptom associated with narcolepsy' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'REM Sleep Parasomnias is common symptom associated with muscle cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Remikiren is a medication that is used to treat cervical cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pruritus Ani is common symptom associated with ankylosing spondylitis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Nonoxynol-9 can cause side effect Diabetic neuropathy.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Muscle Hypotonia is common symptom associated with adrenal gland cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Muscle Rigidity is common symptom associated with Paget's disease of bone' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tetany is common symptom associated with Fuchs' endothelial dystrophy' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Bacampicillin is a medication that is used to treat membranous glomerulonephritis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Illusions is common symptom associated with Gilles de la Tourette syndrome' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Nitric Oxide can cause side effect Hyperparathyroidism secondary.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Paraparesis is common symptom associated with Gilles de la Tourette syndrome' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Hydroxychloroquine is a medication that is used to treat multiple sclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Flushing is common symptom associated with vitiligo' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Econazole can cause side effect Pre-menstrual tension syndrome.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Trandolapril can cause side effect Phlebitis superficial.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Indapamide is a medication that is used to treat peritoneum cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Gefitinib can cause side effect Deafness neurosensory.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Quinine is a medication that is used to treat idiopathic pulmonary fibrosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sulindac is a medication that is used to treat conduct disorder.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Nebivolol can cause side effect Arthritic pains.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Shoulder Pain is common symptom associated with uterine cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Colistin can cause side effect Gastrointestinal toxicity.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Iobenguane is a medication that is used to treat celiac disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sodium bicarbonate can cause side effect Teratogenicity.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Night Terrors is common symptom associated with focal segmental glomerulosclerosis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Clonidine can cause side effect Perirenal haematoma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Bimatoprost is a medication that is used to treat psoriatic arthritis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Mitotane can cause side effect Brown urine.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Vertigo is common symptom associated with tracheal cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Ruxolitinib is a medication that is used to treat vulva cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Ticlopidine is a medication that is used to treat alopecia areata.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pallor is common symptom associated with ulcerative colitis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Amnesia, Anterograde is common symptom associated with alcohol dependence' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Intellectual Disability is common symptom associated with attention deficit hyperactivity disorder' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Nicergoline can cause side effect Reaction aggravation.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Fominoben can cause side effect Serous retinal detachment.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Eye Manifestations is common symptom associated with malignant mesothelioma' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Bosentan can cause side effect Hepatocellular carcinoma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Signs and Symptoms, Respiratory is common symptom associated with sclerosing cholangitis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Fenproporex is a medication that is used to treat hematologic cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Azlocillin is a medication that is used to treat glaucoma.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Alclometasone can cause side effect Cholecystitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Mental Fatigue is common symptom associated with glaucoma' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cachexia is common symptom associated with lymphatic system cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pemetrexed is a medication that is used to treat dental caries.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Taste Disorders is common symptom associated with meningioma' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sulfamethizole can cause side effect Systolic hypertension.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Stepronin can cause side effect Urate nephropathy.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sweating Sickness is common symptom associated with epilepsy syndrome' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Phenindione can cause side effect Pancreatitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Disorders of Excessive Somnolence is common symptom associated with vascular cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Leucovorin is a medication that is used to treat atherosclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Josamycin can cause side effect Bacteria urine identified.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Paricalcitol is a medication that is used to treat Alzheimer's disease.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Parasomnias is common symptom associated with membranous glomerulonephritis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'L-Histidine can cause side effect Corneal degeneration.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Overweight is common symptom associated with narcolepsy' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Abiraterone can cause side effect Kounis syndrome.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Classical Lissencephalies and Subcortical Band Heterotopias is common symptom associated with nasal cavity cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Echolalia is common symptom associated with alopecia areata' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Trioxsalen can cause side effect Vesiculobullous rash.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dicoumarol can cause side effect Impatience.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Sleep Disorders, Intrinsic is common symptom associated with cleft lip' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Amobarbital can cause side effect Abnormal behaviour.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Dyssomnias is common symptom associated with ileum cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Disopyramide can cause side effect Ileus paralytic.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tolbutamide is a medication that is used to treat panic disorder.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Waterhouse-Friderichsen Syndrome is common symptom associated with colon cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Rett Syndrome is common symptom associated with mediastinal cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Fragile X Syndrome is common symptom associated with Kawasaki disease' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Abdomen, Acute is common symptom associated with narcolepsy' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Prosopagnosia is common symptom associated with focal segmental glomerulosclerosis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Vertigo is common symptom associated with primary biliary cirrhosis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Maprotiline is a medication that is used to treat dilated cardiomyopathy.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Rufinamide can cause side effect Homicidal ideation.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Vincristine is a medication that is used to treat focal segmental glomerulosclerosis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Prodromal Symptoms is common symptom associated with psoriatic arthritis' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cefoperazone can cause side effect Lymphadenopathy.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Ideal Body Weight is common symptom associated with testicular cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Pseudophakia is common symptom associated with mediastinal cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Cerebellar Ataxia is common symptom associated with obesity' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Brinzolamide is a medication that is used to treat pharynx cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Mutism is common symptom associated with narcolepsy' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Catatonia is common symptom associated with duodenum cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Fidaxomicin can cause side effect Medication overuse headache.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Flucloxacillin can cause side effect Exencephaly.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Mepivacaine can cause side effect Congenital absence of bile ducts.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Alvimopan can cause side effect Drug-induced hepatitis.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Tetany is common symptom associated with muscle cancer' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Felbamate can cause side effect Vitreous opacities.' in APA format. Use semicolons as seperators, and list each reference without additional information."
" Find relevant scientific or academic references supporting the claim 'Hydroxyzine is a medication that is used to treat bile duct cancer.' in APA format. Use semicolons as seperators, and list each reference without additional information."
